user_agent_id,nuser_agent_id,ua_engine,ua_version,ua_version_major,ua_class,ua_class_code,ua_family,ua_family_code,ua_family_vendor,ua_family_vendor_code,crawler_category,crawler_category_code,os_family,os_family_code,os,os_code,os_family_vendor,os_family_vendor_code,device_class,device_class_code,device_market_name,device_brand,device_brand_code
120,0987badd6d790844aa628392595c8283,WebKit,,,Mobile browser,mobile_browser,Facebook App,facebook_app,Facebook  Inc.,facebook,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google  Inc.,google_inc,Smart TV,smart_tv,P10 lite,Huawei,huawei
121,3ab361b9ef624a644bb8b84bc3e13108,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 8 Oreo,android_8,Google  Inc.,google_inc,Smart TV,smart_tv,,,unknown
122,42a47c256d813e3da69f4d562f24945d,WebKit,4.0,4,Mobile browser,mobile_browser,Android browser,android_browser,Google Inc.,google_inc,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google  Inc.,google_inc,Smart TV,smart_tv,Mate 9 Pro,Huawei,huawei
123,1d3f0b38d3925a7300fc8a4ab3e96011,WebKit/Blink,,,Mobile browser,mobile_browser,Android webview,android_webview,Google Inc.,google_inc,,unknown,Android,android,Android 5.0 lollipop,android_5_0,Google  Inc.,google_inc,Smart TV,smart_tv,,,unknown
124,189336748b959b7e666bc1327d1dee67,WebKit/Blink,63.0.3239.84,63,Browser,browser,Chrome,chrome,Google Inc.,google_inc,,unknown,Windows,windows,Windows 8,windows_8,Microsoft Corporation.,microsoft_corporation,Desktop,desktop,,,unknown
125,e14a88e4bcff31f2df9ebc12b6a2a154,WebKit/Blink,62.0.3202.84,62,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google  Inc.,google_inc,Smart TV,smart_tv,MI MAX,Xiaomi,xiaomi
126,3972f6756f04bf979834357cc14707e6,WebKit/Blink,27.0.0.13.98,27,Mobile browser,mobile_browser,Instagram App,instagram _app,Instagram,instagram,,unknown,iOS,ios,iOS 11,ios_11,Apple Inc.,apple_inc,Smartphone,smartphone,iPhone,Apple,apple
179601,752f066a0e2b6d3fa280313465d2c223,WebKit/Blink,8.2,8,Mobile browser,mobile_browser,Mobile Samsung Browser,mobile_samsung_browser,SAMSUNG,samsung,,unknown,Android,android,Android 9.0 Pie,android_9,Google  Inc.,google_inc,Smartphone,smartphone,Pixel 2,Google,google
179901,6d9440fedfa0c3097263cd8d9b8dbbad,WebKit/Blink,72.0.3626.121,72,Browser,browser,Chrome,chrome,Google Inc.,google_inc,,unknown,Android,android,Android 5.0 lollipop,android_5_0,Google  Inc.,google_inc,Smartphone,smartphone,LIFETAB S1034X,Medion,medion
180301,ecbc11bfc57318bcc130ad32f6cb144a,WebKit/Blink,8.2,8,Mobile browser,mobile_browser,Mobile Samsung Browser,mobile_samsung_browser,SAMSUNG,samsung,,unknown,Android,android,Android 8.0 Oreo,android_8,Google  Inc.,google_inc,Smartphone,smartphone,U11,HTC,htc
180501,f61afa8174962c544835398b97ce3848,WebKit/Blink,72.0.3626.121,72,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 8.0 Oreo,android_8,Google  Inc.,google_inc,Smartphone,smartphone,Liquid Jade,Acer,acer
281501,75d5ceeed0130619d7588dfcfb136d27,WebKit/Blink,,,Mobile browser,mobile_browser,Android webview,android_webview,Google Inc.,google_inc,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google Inc.,google_inc,Tablet,tablet,Smart Tab 1006,EssentielB,essentielb
284201,fd4dbdf62b79eb807a85351b36d56325,WebKit/Blink,140.0.0.30.126,140,Mobile browser,mobile_browser,Instagram App,instagram _app,Facebook  Inc.,facebook,,unknown,Android,android,Android 8.1 Oreo,android_8_1,Google Inc.,google_inc,Smartphone,smartphone,Y7 (2019),Huawei,huawei
284202,ce9410b4fc5c520b377387d6e87bf259,WebKit/Blink,136.0.0.34.124,136,Mobile browser,mobile_browser,Instagram App,instagram _app,Facebook  Inc.,facebook,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,Xperia XZ2,Sony Ericsson,sony_ericsson
284203,c83ca746ecf9b12d0209f9e6d5ed9fcf,,4.0.1,4,Library,library,OkHttp,okhttp,Square  Inc,square_inc,,unknown,,unknown,,unknown,,unknown,Unrecognized,unrecognized,,,unknown
284204,fb63e2d7a22dd35ba484b428171415e3,,,,Crawler,crawler,360Spider,360spider,Qihoo 360 Technology Co. Ltd,qihoo_360_technology_co-ltd,Search engine bot,search_engine_bot,Windows,windows,Windows 7,windows_7,Microsoft Corporation.,microsoft_corporation,Unrecognized,unrecognized,,,unknown
284205,cb74bfb2e48f686c82472610c1dc0ba6,WebKit/Blink,140.0.0.30.126,140,Mobile browser,mobile_browser,Instagram App,instagram _app,Facebook  Inc.,facebook,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google Inc.,google_inc,Smartphone,smartphone,Galaxy S7 Edge,Samsung,samsung
284206,0cd382bd9218cd6f3f752d6177c257d1,,,,Crawler,crawler,proximic,proximic,comScore  Inc.,comscore_inc,Marketing,marketing,,unknown,,unknown,,unknown,Unrecognized,unrecognized,,,unknown
284901,028095cab75c866acfe0c74b694f33c4,WebKit/Blink,,,Mobile browser,mobile_browser,Android webview,android_webview,Google Inc.,google_inc,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google Inc.,google_inc,Smartphone,smartphone,konnect 601,Danew,danew
299201,4124fd352cc4224d3bfab3fb5ae05c1e,WebKit/Blink,141.0.0.32.118,141,Mobile browser,mobile_browser,Instagram App,instagram _app,Facebook  Inc.,facebook,,unknown,Android,android,Android 8.0 Oreo,android_8,Google Inc.,google_inc,Smartphone,smartphone,Mi 5,Xiaomi,xiaomi
311201,f184d4a53c88f6be2df277bb77627362,WebKit/Blink,143.0.0.25.121,143,Mobile browser,mobile_browser,Instagram App,instagram _app,Facebook  Inc.,facebook,,unknown,Android,android,Android 5.1 lollipop,android_5_1,Google Inc.,google_inc,Smartphone,smartphone,PULP FAB 4G,Wiko,wiko
206,41f00080923bf82b783b34b7ff817b99,WebKit,9.0,9,Mobile browser,mobile_browser,Safari mobile,safari_mobile,Apple Inc.,apple_inc,,unknown,iOS,ios,iOS 9,ios_9,Apple Inc.,apple_inc,Smartphone,smartphone,iPhone,Apple,apple
207,0a2e19a4bb719c5cdf0444317dda132f,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Tablet,tablet,Iconia One 10,Acer,acer
801,09a6c43c6f9dc574c5cba6cea5397564,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 5.1 lollipop,android_5_1,Google  Inc.,google_inc,Smart TV,smart_tv,Xperia M5,Sony,sony
208,301e665eb47fba7f77a062f36ce99b26,Gecko,57.0,57,Browser,browser,Firefox,firefox,Mozilla Foundation,mozilla_foundation,,unknown,macOS,macos,macOS 10.13 High Sierra,macos_10_13,Apple Computer  Inc.,apple_inc,Desktop,desktop,Mac,Apple,apple
802,3b52f82a8c9be5c2e045273e6c74e7f4,WebKit/Blink,4.0,4,Mobile browser,mobile_browser,Mobile Samsung Browser,mobile_samsung_browser,SAMSUNG,samsung,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Wearable computer,wearable_computer,Galaxy Tab A 10.1,Samsung,samsung
803,975354068e53c5eda6e4ec267085a668,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 8 Oreo,android_8,Google  Inc.,google_inc,Smartphone,smartphone,3T,OnePlus,oneplus
804,18b5b42bc55c5ed84cd18eba9e28862a,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 4.4 KitKat,android_4_4,Google  Inc.,google_inc,Smart TV,smart_tv,Tab A7,Lenovo,lenovo
805,df240380df74c578de115d98216e4554,WebKit/Blink,63.0.3239.108,63,Browser,browser,Chrome,chrome,Google Inc.,google_inc,,unknown,Linux,linux,Linux,linux,,unknown,Desktop,desktop,,,unknown
806,7423bc8132f5e557534507109beda2eb,,5.0.5,5,Unrecognized,unrecognized,Google Rich Snippets Testing Tool,google_rich_snippets_testing_tool,Google Inc.,google_inc,,unknown,OS X,osx,OS X 10.6 Snow Leopard,osx_10_6,Apple Computer  Inc.,apple_inc,Unrecognized,unrecognized,Mac,Apple,apple
807,3b6db76d15718816e9a769140f520bf8,Trident,11.0,11,Browser,browser,IE,ie,Microsoft Corporation.,microsoft_corporation,,unknown,Windows,windows,Windows 7,windows_7,Microsoft Corporation.,microsoft_corporation,Desktop,desktop,PC,Asus,asus
209,347f2ad659861516396b25e97630e51e,WebKit,8.0,8,Mobile browser,mobile_browser,Mobile QQbrowser,qqbrowser_mobile,Tencent Ltd.,tencent_ltd,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google  Inc.,google_inc,Smart TV,smart_tv,,,unknown
808,3acd118716241d6edf6446c09b0615a5,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 4.2 Jelly Bean,android_4_2,Google  Inc.,google_inc,Smart TV,smart_tv,MemoPad 10,Asus,asus
809,f5805da976b87103b6fbbd0d6c19791e,WebKit/Blink,62.0.3202.84,62,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 5.1 lollipop,android_5_1,Google  Inc.,google_inc,Smart TV,smart_tv,Y5II,Huawei,huawei
810,daa643b34b283facbba93f31573d28a0,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 4.4 KitKat,android_4_4,Google  Inc.,google_inc,Smart TV,smart_tv,Galaxy Grand Neo,Samsung,samsung
811,1e2eca7a25a5f717a0173c0ad44a28f5,WebKit/Blink,6.2,6,Mobile browser,mobile_browser,Mobile Samsung Browser,mobile_samsung_browser,SAMSUNG,samsung,,unknown,Android,android,Android 7.1 Nougat,android_7_1,Google  Inc.,google_inc,Tablet,tablet,Galaxy Note 8,Samsung,samsung
812,4a61713fb2f7fb452531b2a6cace1ceb,WebKit/Blink,6.2,6,Mobile browser,mobile_browser,Mobile Samsung Browser,mobile_samsung_browser,SAMSUNG,samsung,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google  Inc.,google_inc,Wearable computer,wearable_computer,Galaxy Tab A 10.1,Samsung,samsung
180601,f2d1a83a96a048638a88955e9e530e0e,WebKit/Blink,72.0.3626.121,72,Browser,browser,Chrome,chrome,Google Inc.,google_inc,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google  Inc.,google_inc,Tablet,tablet,Mi Pad 3,Xiaomi,xiaomi
180701,f93979b7d917591a3cbf747ce5f62a5f,,9.4.2,9,Mobile browser,mobile_browser,LINE app,line_app, LINE Corporation,line_corporation,,unknown,Android,android,Android 9.0 Pie,android_9,Google  Inc.,google_inc,Smartphone,smartphone,Galaxy S10,Samsung,samsung
180901,d61178fd3a2432b79e50458c3930b14e,WebKit,65.0.3325.230,65,Mobile browser,mobile_browser,Ecosia Browser,ecosia,Ecosia GmbH,ecosia_gmbh ,,unknown,Android,android,Android 8.0 Oreo,android_8,Google  Inc.,google_inc,Smartphone,smartphone,Mi 6,Xiaomi,xiaomi
181001,2e188026620a02efba1dae9c4386d1c0,EdgeHTML//Webkit/Bli,42.0.92.3350,42,Mobile browser,mobile_browser,Microsoft Edge mobile,microsoft_edge_mobile,Microsoft Corporation.,microsoft_corporation,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google  Inc.,google_inc,Smartphone,smartphone,Xperia L1,Sony,sony
181101,0a73e8a40a27d139a07702d1003c80c4,Blink,78.0.136,78,Browser,browser,Coc Coc,coc_coc,Coc Coc,coc_coc,,unknown,Windows,windows,Windows 8,windows_8,Microsoft Corporation.,microsoft_corporation,Desktop,desktop,,,unknown
181201,9e229cbf6f0804466be3e225af93c965,,,,Unrecognized,unrecognized,,unknown,,unknown,,unknown,OS X,osx,OS X 10.11 El Capitan,osx_10_11,Apple Inc.,apple_inc,,unknown,Mac,Apple,apple
181301,d4ed7d28a052901e8c85d947f01f8754,WebKit/Blink,,,Mobile browser,mobile_browser,Android webview,android_webview,Google Inc.,google_inc,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smartphone,smartphone,BV7000 Pro,Blackview,blackview
181401,4e929d749060d1bfad5f4a322d5127d2,WebKit/Blink,73.0.3683.90,73,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smartphone,smartphone,STARXTREM 6,SFR,sfr
181501,0d02699608d489952eae3aec18654193,WebKit/Blink,72.0.3626.121,72,Browser,browser,Chrome,chrome,Google Inc.,google_inc,,unknown,Android,android,Android 4.4 KitKat,android_4_4,Google  Inc.,google_inc,Smartphone,smartphone,Nimbus 1100RX,Woxter,woxter
181601,a55e8e4f755c8953974c236a0143c972,WebKit/Blink,8.2,8,Mobile browser,mobile_browser,Mobile Samsung Browser,mobile_samsung_browser,SAMSUNG,samsung,,unknown,Android,android,Android 8.1 Oreo,android_8_1,Google  Inc.,google_inc,Tablet,tablet,Mi Pad 4,Xiaomi,xiaomi
181701,ab896cc01ae6bf8d9975c0f3deb0b270,WebKit/Blink,73.0.3683.90,73,Browser,browser,Chrome,chrome,Google Inc.,google_inc,,unknown,Android,android,Android 8.1 Oreo,android_8_1,Google  Inc.,google_inc,Smartphone,smartphone,Galaxy Tab A 10.1,Samsung,samsung
181801,936028c355f0cc829ff397b3a3a18d50,WebKit,69.0.3497.128,69,Mobile browser,mobile_browser,Ecosia Browser,ecosia,Ecosia GmbH,ecosia_gmbh ,,unknown,Android,android,Android 8.0 Oreo,android_8,Google  Inc.,google_inc,Smartphone,smartphone,3T,OnePlus,oneplus
404,512e677a57aa7d49fc24ab2da971524d,Trident,11.0,11,Browser,browser,IE,ie,Microsoft Corporation.,microsoft_corporation,,unknown,Windows,windows,Windows 10,windows_10,Microsoft Corporation.,microsoft_corporation,Desktop,desktop,,,unknown
405,54bc88ab21a2e94802c3737b239c624e,WebKit/Blink,63.0.3239.84,63,Browser,browser,Chrome,chrome,Google Inc.,google_inc,,unknown,OS X,osx,OS X 10.11 El Capitan,osx_10_11,Apple Computer  Inc.,apple_inc,Desktop,desktop,Mac,Apple,apple
406,4c49bccbed3a28f8c26fddcb844225eb,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google  Inc.,google_inc,Smart TV,smart_tv,Thor,Vernee,vernee
407,b3c94e73763a11dd0b5cd84daa94c9b0,Gecko,57.0,57,Mobile browser,mobile_browser,Firefox mobile,firefox_mobile,Mozilla Foundation,mozilla_foundation,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smart TV,smart_tv,,,unknown
408,1495b94bcfb9de9dff7e6df6b684b735,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smart TV,smart_tv,Grace,Prestigio,prestigio
409,ac0bd12d381e549644f806972c2008fc,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smart TV,smart_tv,K6,Lenovo,lenovo
410,f40e515510e9341c75a64814ffac3471,WebKit,41.0.178428663,41,Mobile browser,mobile_browser,Google App,google_app,Google  Inc.,google_inc,,unknown,iOS,ios,iOS 10,ios_10,Apple Inc.,apple_inc,Tablet,tablet,iPad,Apple,apple
411,905475e9b0c4fed28d2851b4086c58df,Gecko,57.0,57,Mobile browser,mobile_browser,Firefox mobile,firefox_mobile,Mozilla Foundation,mozilla_foundation,,unknown,Android,android,Android 5.0 lollipop,android_5_0,Google  Inc.,google_inc,PDA,pda,,,unknown
412,42c6efdaa9ea3a767c27008935e6f0c8,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smart TV,smart_tv,Xperia Z2,Sony,sony
413,68ee4bc6faf17df58b0e27d62f2f2466,WebKit/Blink,63.0.3239.73,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,iOS,ios,iOS 11,ios_11,Apple Inc.,apple_inc,Tablet,tablet,iPad,Apple,apple
414,2ad8a47228ad757303c59911b6099b99,Gecko,56.0,56,Mobile browser,mobile_browser,Firefox mobile,firefox_mobile,Mozilla Foundation,mozilla_foundation,,unknown,Android,android,Android 7.1 Nougat,android_7_1,Google  Inc.,google_inc,PDA,pda,,,unknown
415,f17ea2b02dee07463923bb6233c8321d,WebKit/Blink,63.0.3239.73,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,iOS,ios,iOS 11,ios_11,Apple Inc.,apple_inc,Smartphone,smartphone,iPhone,Apple,apple
416,0f4f36f1730aed12ed889789fde3d301,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 7.1 Nougat,android_7_1,Google  Inc.,google_inc,Smart TV,smart_tv,Mi 6,Xiaomi,xiaomi
417,6fc4fea49085ad2a0fe01d40191a1853,,9.1.3,9,Unrecognized,unrecognized,Google Rich Snippets Testing Tool,google_rich_snippets_testing_tool,Google Inc.,google_inc,,unknown,OS X,osx,OS X 10.9 Mavericks,osx_10_9,Apple Computer  Inc.,apple_inc,Unrecognized,unrecognized,Mac,Apple,apple
418,a5bf0e996f6361fa0612ea9e5eaa3cca,WebKit/Blink,57.0.2987.137,57,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,iOS,ios,iOS 10,ios_10,Apple Inc.,apple_inc,Tablet,tablet,iPad,Apple,apple
419,3e48f610922def6beb3967bdad47430c,WebKit/Blink,63.0.3239.73,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,iOS,ios,iOS 10,ios_10,Apple Inc.,apple_inc,Smartphone,smartphone,iPhone,Apple,apple
420,b7bb9e555cf4f6637810fe1a701103aa,Gecko,8.0,8,Browser,browser,Mozilla,mozilla,Mozilla Foundation,mozilla_foundation,,unknown,Windows,windows,Windows XP,windows_xp,Microsoft Corporation.,microsoft_corporation,Desktop,desktop,,,unknown
421,eed69cde0b0ed2deb4bc9a12945549eb,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google  Inc.,google_inc,Smart TV,smart_tv,U Ultra,HTC,htc
422,cdd3d32e86a740a11debb37901a31062,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 7.1 Nougat,android_7_1,Google  Inc.,google_inc,Smart TV,smart_tv,Xperia X,Sony,sony
423,33e5981004a61d871d354eaaf1d47657,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smart TV,smart_tv,Aquaris U Plus,bq,bq
180801,059653fc35e2f8d0b2c6cd1b42a77319,Gecko,2.31,2,Browser,browser,SeaMonkey,seamonkey,SeaMonkey Council,seamonkey_council,,unknown,Windows,windows,Windows 8.1,windows_8_1,Microsoft Corporation.,microsoft_corporation,Desktop,desktop,,,unknown
181901,08136e339a7dae27b522aaaa8ab045c2,Presto/WebKit,51.2.2461.137690,51,Mobile browser,mobile_browser,Opera Mobile,opera_mobile,Opera Software ASA.,opera_software_asa,,unknown,Android,android,Android 9.0 Pie,android_9,Google  Inc.,google_inc,Smartphone,smartphone,Galaxy S8,Samsung,samsung
281601,7720cb193857504ab8b6ff0980ee33bf,,1.1,1,Library,library,Go http package,go_http_package,Google Inc.,google_inc,,unknown,,unknown,,unknown,,unknown,Unrecognized,unrecognized,,,unknown
281602,c1487b2ae0920f8acfab11b253d69f68,WebKit/Blink,,,Mobile browser,mobile_browser,Android webview,android_webview,Google Inc.,google_inc,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google Inc.,google_inc,Smartphone,smartphone,S550,Positivo BGH,positivo
284301,02968d3ede71179d613ec0eebf445b40,,,,Crawler,crawler,AdBot,adbot,Unknown Author,unknown_author,Web scraper,web_scraper,,unknown,,unknown,,unknown,Unrecognized,unrecognized,,,unknown
284302,71a196e0110a0aa9c945683488e2ab1b,WebKit/Blink,140.0.0.30.126,140,Mobile browser,mobile_browser,Instagram App,instagram _app,Facebook  Inc.,facebook,,unknown,Android,android,Android 9.0 Pie,android_9,Google Inc.,google_inc,Smartphone,smartphone,Redmi Note 8T,Xiaomi,xiaomi
284303,8ea9666d5d33da3de8ef86dfbccc83bf,,,,Unrecognized,unrecognized,,unknown,,unknown,,unknown,iOS,ios,iOS 13,ios_13,Apple Inc.,apple_inc,,unknown,,,unknown
285001,084bb7265d6b602b204277a45023cd84,WebKit/Blink,139.0.0.33.121,139,Mobile browser,mobile_browser,Instagram App,instagram _app,Facebook  Inc.,facebook,,unknown,Android,android,Android 8.0 Oreo,android_8,Google Inc.,google_inc,Smartphone,smartphone,Xperia XA1,Sony,sony
285002,1f990ba616ec4a6d3635c1edaad63e95,,3.0,3,Crawler,crawler,YandexBot,yandexbot,Yandex LLC,yandex_llc,Search engine bot,search_engine_bot,,unknown,,unknown,,unknown,Unrecognized,unrecognized,,,unknown
302,7fc36d9f572568c2e6154509ce1943da,WebKit/Blink,63.0.3239.111,63,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 4.4 KitKat,android_4_4,Google  Inc.,google_inc,Wearable computer,wearable_computer,Galaxy Tab E 9.6,Samsung,samsung
303,0eb484a79fdc41c21ecd0b60b4b2740b,Blink,6.2.3964.2,6,Browser,browser,UC Browser,uc_browser,UCWeb Inc.,ucweb_inc,,unknown,Windows,windows,Windows 7,windows_7,Microsoft Corporation.,microsoft_corporation,Desktop,desktop,,,unknown
182001,29b06a3a065ee304dea2f2bac672dc18,WebKit/Blink,73.0.3683.90,73,Browser,browser,Chrome,chrome,Google Inc.,google_inc,,unknown,Android,android,Android 8.1 Oreo,android_8_1,Google  Inc.,google_inc,Tablet,tablet,Supernova QI32,LEOTEC,leotec
182101,6f4bfee162e57c7a9abf307f81f953c0,WebKit/Blink,73.0.3683.90,73,Browser,browser,Chrome,chrome,Google Inc.,google_inc,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Tablet,tablet,heaven 10.1,SPC,spc
182601,7b582ac1a146e9fa3ecceefb0a12902d,,10.49.1.1,10,Mobile browser,mobile_browser,Snapchat App,snapchat_app,Snap Inc.,snap_inc,,unknown,iOS,ios,iOS 12,ios_12,Apple Inc.,apple_inc,Tablet,tablet,iPad (9.7"  6th gen),Apple,apple
182801,a2854d62d0b63265f3c6c1e337db83ba,Presto/WebKit,51.2.2461.137690,51,Mobile browser,mobile_browser,Opera Mobile,opera_mobile,Opera Software ASA.,opera_software_asa,,unknown,Android,android,Android 4.4 KitKat,android_4_4,Google  Inc.,google_inc,Smartphone,smartphone,Mi 4,Xiaomi,xiaomi
182901,b96025e54df35b13bc15b73a49bbee64,,,,Mobile browser,mobile_browser,Pinterest App,pinterest_app,Pinterest,pinterest,,unknown,Android,android,Android 9.0 Pie,android_9,Google  Inc.,google_inc,Smartphone,smartphone,Pixel 2,Google,google
183001,119fc83cef30c84b7820c1adedcfd979,WebKit,65.0.3325.230,65,Mobile browser,mobile_browser,Ecosia Browser,ecosia,Ecosia GmbH,ecosia_gmbh ,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smartphone,smartphone,ZenFone 3 Max,Asus,asus
183201,af752299ca5f372bd2c8291c88b89cdd,,,,Mobile browser,mobile_browser,Pinterest App,pinterest_app,Pinterest,pinterest,,unknown,Android,android,Android 8.0 Oreo,android_8,Google  Inc.,google_inc,Smartphone,smartphone,Honor 9 Lite,Huawei,huawei
183301,e0837b679c763bdb689e26551f37e300,WebKit,65.0.3325.230,65,Mobile browser,mobile_browser,Ecosia Browser,ecosia,Ecosia GmbH,ecosia_gmbh ,,unknown,Android,android,Android 5.1 lollipop,android_5_1,Google  Inc.,google_inc,Smartphone,smartphone,Y6 Compact,Huawei,huawei
183401,045cd0b7f543b77d9ff4abb11f514c3e,,,,Mobile browser,mobile_browser,Pinterest App,pinterest_app,Pinterest,pinterest,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Tablet,tablet,Galaxy Tab S 10.5,Samsung,samsung
183501,e65610e0c141d58248a6010eb8699c6a,WebKit,7.7.8.31160,7,Mobile browser,mobile_browser,Puffin mobile,puffin_mobile,CloudMosa Inc.,cloudmosa_inc,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google  Inc.,google_inc,Smartphone,smartphone,ZenFone 3 Max,Asus,asus
183601,d360d36f3b856b9248894b79a7a085bf,Gecko/WebKit/WebKitG,3.18.11,3,Browser,browser,GNOME Web,epiphany,GNOME Foundation,gnome_foundation,,unknown,Linux,linux,Linux (elementary OS),linux_elementaryOS,elementary  Inc.,elementary_inc,Desktop,desktop,,,unknown
183801,774e1c22607279102df95d2d6caf168a,WebKit,1,1,Mobile browser,mobile_browser,CM Mobile Browser,cm_browser,Cheetah Mobile Inc.,cheetah_mobile_inc,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smartphone,smartphone,ZenFone 2,Asus,asus
183901,9eecdb092a46b154174ed509e869344a,WebKit,65.0.3325.230,65,Mobile browser,mobile_browser,Ecosia Browser,ecosia,Ecosia GmbH,ecosia_gmbh ,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google  Inc.,google_inc,Smartphone,smartphone,2,Fairphone,fairphone
184101,2f289269bedad01253196a2e1032f17b,WebKit/Blink,9.2,9,Mobile browser,mobile_browser,Mobile Samsung Browser,mobile_samsung_browser,SAMSUNG,samsung,,unknown,Android,android,Android 9.0 Pie,android_9,Google  Inc.,google_inc,Smartphone,smartphone,Xperia XZ1,Sony,sony
184102,8b205352c43c99c13d3832463e162853,EdgeHTML//Webkit/Bli,42.0.92.3367,42,Mobile browser,mobile_browser,Microsoft Edge mobile,microsoft_edge_mobile,Microsoft Corporation.,microsoft_corporation,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google  Inc.,google_inc,Smartphone,smartphone,BL7000,Doogee,doogee
